# Student number: GenAlg
# Iteration, Elapsed time, Mean value, Best value, Cycle
14,8.460970878601074,10203.157813163185,8316.468860152056,0,87,66,42,67,43,61,58,83,50,65,15,79,64,93,14,6,84,36,94,88,72,46,91,28,10,37,45,7,62,53,11,30,9,3,31,82,21,75,99,26,12,89,54,41,2,60,52,81,92,47,35,20,63,24,97,98,48,40,44,70,27,22,77,85,90,33,78,69,29,96,1,17,34,95,76,55,80,16,71,25,68,23,49,59,5,56,57,19,18,73,39,32,74,38,13,8,86,51,4,
15,10.105726718902588,10022.704738264993,8316.468860152056,0,87,66,42,67,43,61,58,83,50,65,15,79,64,93,14,6,84,36,94,88,72,46,91,28,10,37,45,7,62,53,11,30,9,3,31,82,21,75,99,26,12,89,54,41,2,60,52,81,92,47,35,20,63,24,97,98,48,40,44,70,27,22,77,85,90,33,78,69,29,96,1,17,34,95,76,55,80,16,71,25,68,23,49,59,5,56,57,19,18,73,39,32,74,38,13,8,86,51,4,
16,10.153581619262695,9761.759335383482,8316.468860152056,0,87,66,42,67,43,61,58,83,50,65,15,79,64,93,14,6,84,36,94,88,72,46,91,28,10,37,45,7,62,53,11,30,9,3,31,82,21,75,99,26,12,89,54,41,2,60,52,81,92,47,35,20,63,24,97,98,48,40,44,70,27,22,77,85,90,33,78,69,29,96,1,17,34,95,76,55,80,16,71,25,68,23,49,59,5,56,57,19,18,73,39,32,74,38,13,8,86,51,4,
17,11.55011248588562,9572.686223949366,8316.468860152056,0,87,66,42,67,43,61,58,83,50,65,15,79,64,93,14,6,84,36,94,88,72,46,91,28,10,37,45,7,62,53,11,30,9,3,31,82,21,75,99,26,12,89,54,41,2,60,52,81,92,47,35,20,63,24,97,98,48,40,44,70,27,22,77,85,90,33,78,69,29,96,1,17,34,95,76,55,80,16,71,25,68,23,49,59,5,56,57,19,18,73,39,32,74,38,13,8,86,51,4,
18,14.712052583694458,9334.918618407974,8307.555967284337,0,83,66,42,67,58,61,89,43,12,54,41,51,86,8,13,38,32,74,4,73,39,19,5,56,57,18,59,49,23,68,76,95,34,17,1,29,55,78,69,22,77,96,27,70,85,33,90,44,40,48,98,97,24,81,92,52,60,63,20,80,16,25,71,35,47,2,26,75,99,21,82,31,9,3,30,87,11,53,62,7,45,37,10,28,91,46,36,84,6,14,65,50,15,64,93,88,94,72,79,
19,16.676074981689453,9221.03119199779,8259.005808512078,0,83,66,42,67,58,43,61,89,54,41,35,47,2,12,26,31,3,9,82,21,75,99,81,92,52,60,63,24,40,48,98,97,20,80,16,71,25,55,90,44,78,33,96,85,70,27,22,77,69,29,1,17,34,95,76,23,68,18,59,49,5,56,57,19,73,39,32,4,51,86,8,13,38,65,15,50,87,30,11,53,62,7,45,37,10,28,91,46,36,94,72,88,84,6,74,14,93,64,79,
20,17.526607275009155,9120.869440140292,8259.005808512078,0,83,66,42,67,58,43,61,89,54,41,35,47,2,12,26,31,3,9,82,21,75,99,81,92,52,60,63,24,40,48,98,97,20,80,16,71,25,55,90,44,78,33,96,85,70,27,22,77,69,29,1,17,34,95,76,23,68,18,59,49,5,56,57,19,73,39,32,4,51,86,8,13,38,65,15,50,87,30,11,53,62,7,45,37,10,28,91,46,36,94,72,88,84,6,74,14,93,64,79,
21,17.71766424179077,9055.067618557172,8259.005808512078,0,83,66,42,67,58,43,61,89,54,41,35,47,2,12,26,31,3,9,82,21,75,99,81,92,52,60,63,24,40,48,98,97,20,80,16,71,25,55,90,44,78,33,96,85,70,27,22,77,69,29,1,17,34,95,76,23,68,18,59,49,5,56,57,19,73,39,32,4,51,86,8,13,38,65,15,50,87,30,11,53,62,7,45,37,10,28,91,46,36,94,72,88,84,6,74,14,93,64,79,
22,20.303728342056274,8917.712513920167,8259.005808512078,0,83,66,42,67,58,43,61,89,54,41,35,47,2,12,26,31,3,9,82,21,75,99,81,92,52,60,63,24,40,48,98,97,20,80,16,71,25,55,90,44,78,33,96,85,70,27,22,77,69,29,1,17,34,95,76,23,68,18,59,49,5,56,57,19,73,39,32,4,51,86,8,13,38,65,15,50,87,30,11,53,62,7,45,37,10,28,91,46,36,94,72,88,84,6,74,14,93,64,79,
23,20.348066091537476,8900.33047981849,8259.005808512078,0,83,66,42,67,58,43,61,89,54,41,35,47,2,12,26,31,3,9,82,21,75,99,81,92,52,60,63,24,40,48,98,97,20,80,16,71,25,55,90,44,78,33,96,85,70,27,22,77,69,29,1,17,34,95,76,23,68,18,59,49,5,56,57,19,73,39,32,4,51,86,8,13,38,65,15,50,87,30,11,53,62,7,45,37,10,28,91,46,36,94,72,88,84,6,74,14,93,64,79,
24,21.681070804595947,8842.416050877777,8259.005808512078,0,83,66,42,67,58,43,61,89,54,41,35,47,2,12,26,31,3,9,82,21,75,99,81,92,52,60,63,24,40,48,98,97,20,80,16,71,25,55,90,44,78,33,96,85,70,27,22,77,69,29,1,17,34,95,76,23,68,18,59,49,5,56,57,19,73,39,32,4,51,86,8,13,38,65,15,50,87,30,11,53,62,7,45,37,10,28,91,46,36,94,72,88,84,6,74,14,93,64,79,
25,23.783186435699463,8803.518179830984,8258.913632026079,0,83,66,42,67,58,61,89,43,41,54,8,86,51,38,13,74,32,73,4,39,19,5,56,57,49,59,18,68,23,76,1,17,95,34,29,69,22,77,96,78,33,90,85,70,27,44,40,24,63,97,48,98,20,80,55,16,25,71,35,47,60,52,81,92,2,26,75,99,21,82,31,3,9,12,87,30,11,53,62,7,45,37,10,28,91,46,36,6,84,94,72,88,64,93,14,65,50,15,79,
26,24.164820671081543,8776.39048483417,8258.913632026079,0,83,66,42,67,58,61,89,43,41,54,8,86,51,38,13,74,32,73,4,39,19,5,56,57,49,59,18,68,23,76,1,17,95,34,29,69,22,77,96,78,33,90,85,70,27,44,40,24,63,97,48,98,20,80,55,16,25,71,35,47,60,52,81,92,2,26,75,99,21,82,31,3,9,12,87,30,11,53,62,7,45,37,10,28,91,46,36,6,84,94,72,88,64,93,14,65,50,15,79,
27,28.86198592185974,8733.57379541064,8258.913632026079,0,83,66,42,67,58,61,89,43,41,54,8,86,51,38,13,74,32,73,4,39,19,5,56,57,49,59,18,68,23,76,1,17,95,34,29,69,22,77,96,78,33,90,85,70,27,44,40,24,63,97,48,98,20,80,55,16,25,71,35,47,60,52,81,92,2,26,75,99,21,82,31,3,9,12,87,30,11,53,62,7,45,37,10,28,91,46,36,6,84,94,72,88,64,93,14,65,50,15,79,
28,29.68333911895752,8680.997449728624,8258.913632026079,0,83,66,42,67,58,61,89,43,41,54,8,86,51,38,13,74,32,73,4,39,19,5,56,57,49,59,18,68,23,76,1,17,95,34,29,69,22,77,96,78,33,90,85,70,27,44,40,24,63,97,48,98,20,80,55,16,25,71,35,47,60,52,81,92,2,26,75,99,21,82,31,3,9,12,87,30,11,53,62,7,45,37,10,28,91,46,36,6,84,94,72,88,64,93,14,65,50,15,79,
29,32.82640075683594,8655.236070491961,8258.913632026079,0,83,66,42,67,58,61,89,43,41,54,8,86,51,38,13,74,32,73,4,39,19,5,56,57,49,59,18,68,23,76,1,17,95,34,29,69,22,77,96,78,33,90,85,70,27,44,40,24,63,97,48,98,20,80,55,16,25,71,35,47,60,52,81,92,2,26,75,99,21,82,31,3,9,12,87,30,11,53,62,7,45,37,10,28,91,46,36,6,84,94,72,88,64,93,14,65,50,15,79,
30,33.32962512969971,8617.484439345431,8258.913632026079,0,83,66,42,67,58,61,89,43,41,54,8,86,51,38,13,74,32,73,4,39,19,5,56,57,49,59,18,68,23,76,1,17,95,34,29,69,22,77,96,78,33,90,85,70,27,44,40,24,63,97,48,98,20,80,55,16,25,71,35,47,60,52,81,92,2,26,75,99,21,82,31,3,9,12,87,30,11,53,62,7,45,37,10,28,91,46,36,6,84,94,72,88,64,93,14,65,50,15,79,
31,33.547868967056274,8595.338414073232,8237.266330280669,0,83,66,42,67,58,43,61,89,54,8,86,51,38,13,74,32,4,39,73,57,19,5,56,18,59,49,23,68,76,95,34,17,1,29,69,77,22,27,70,96,78,33,85,90,44,40,92,24,97,98,48,80,55,16,25,71,20,63,81,52,60,2,47,35,41,12,26,31,82,21,75,99,9,3,30,87,11,53,62,7,45,37,10,28,91,46,36,6,84,94,72,88,93,14,65,50,15,64,79,
32,34.25832986831665,8573.773426459567,8237.266330280669,0,83,66,42,67,58,43,61,89,54,8,86,51,38,13,74,32,4,39,73,57,19,5,56,18,59,49,23,68,76,95,34,17,1,29,69,77,22,27,70,96,78,33,85,90,44,40,92,24,97,98,48,80,55,16,25,71,20,63,81,52,60,2,47,35,41,12,26,31,82,21,75,99,9,3,30,87,11,53,62,7,45,37,10,28,91,46,36,6,84,94,72,88,93,14,65,50,15,64,79,
33,37.76215982437134,8535.590760768788,8109.362092449164,0,83,66,50,42,67,58,61,89,43,12,41,54,8,86,51,38,13,74,32,4,39,73,57,19,18,59,5,56,49,23,68,76,95,34,17,1,29,69,22,77,96,78,33,90,85,70,27,44,40,48,98,20,35,47,71,25,16,55,80,97,63,24,81,92,52,60,2,26,75,82,21,31,99,9,3,30,87,11,53,62,7,45,37,10,28,91,46,36,6,84,94,72,88,64,93,14,65,15,79,
34,44.964895486831665,8494.558715912108,8109.362092449164,0,83,66,50,42,67,58,61,89,43,12,41,54,8,86,51,38,13,74,32,4,39,73,57,19,18,59,5,56,49,23,68,76,95,34,17,1,29,69,22,77,96,78,33,90,85,70,27,44,40,48,98,20,35,47,71,25,16,55,80,97,63,24,81,92,52,60,2,26,75,82,21,31,99,9,3,30,87,11,53,62,7,45,37,10,28,91,46,36,6,84,94,72,88,64,93,14,65,15,79,
35,45.690998554229736,8482.83753789504,8109.362092449164,0,83,66,50,42,67,58,61,89,43,12,41,54,8,86,51,38,13,74,32,4,39,73,57,19,18,59,5,56,49,23,68,76,95,34,17,1,29,69,22,77,96,78,33,90,85,70,27,44,40,48,98,20,35,47,71,25,16,55,80,97,63,24,81,92,52,60,2,26,75,82,21,31,99,9,3,30,87,11,53,62,7,45,37,10,28,91,46,36,6,84,94,72,88,64,93,14,65,15,79,
36,46.246450662612915,8468.165982553703,8109.362092449164,0,83,66,50,42,67,58,61,89,43,12,41,54,8,86,51,38,13,74,32,4,39,73,57,19,18,59,5,56,49,23,68,76,95,34,17,1,29,69,22,77,96,78,33,90,85,70,27,44,40,48,98,20,35,47,71,25,16,55,80,97,63,24,81,92,52,60,2,26,75,82,21,31,99,9,3,30,87,11,53,62,7,45,37,10,28,91,46,36,6,84,94,72,88,64,93,14,65,15,79,
37,48.300073862075806,8435.701510569417,8109.362092449164,0,83,66,50,42,67,58,61,89,43,12,41,54,8,86,51,38,13,74,32,4,39,73,57,19,18,59,5,56,49,23,68,76,95,34,17,1,29,69,22,77,96,78,33,90,85,70,27,44,40,48,98,20,35,47,71,25,16,55,80,97,63,24,81,92,52,60,2,26,75,82,21,31,99,9,3,30,87,11,53,62,7,45,37,10,28,91,46,36,6,84,94,72,88,64,93,14,65,15,79,
38,51.85661768913269,8405.375748586153,8073.9902825439285,0,83,66,87,89,58,61,43,51,54,86,4,39,73,57,19,18,56,5,49,59,68,23,76,95,34,17,1,29,96,69,77,22,27,70,85,78,33,90,44,40,48,81,92,52,60,63,24,97,98,20,80,55,16,25,71,35,47,2,41,12,26,75,99,31,21,82,9,3,30,11,53,62,7,45,37,10,28,91,46,36,6,84,94,72,88,64,93,14,74,32,8,13,38,67,42,50,65,15,79,
39,52.54448485374451,8387.793767872632,8073.9902825439285,0,83,66,87,89,58,61,43,51,54,86,4,39,73,57,19,18,56,5,49,59,68,23,76,95,34,17,1,29,96,69,77,22,27,70,85,78,33,90,44,40,48,81,92,52,60,63,24,97,98,20,80,55,16,25,71,35,47,2,41,12,26,75,99,31,21,82,9,3,30,11,53,62,7,45,37,10,28,91,46,36,6,84,94,72,88,64,93,14,74,32,8,13,38,67,42,50,65,15,79,
40,52.74331212043762,8382.99945985571,8073.9902825439285,0,83,66,87,89,58,61,43,51,54,86,4,39,73,57,19,18,56,5,49,59,68,23,76,95,34,17,1,29,96,69,77,22,27,70,85,78,33,90,44,40,48,81,92,52,60,63,24,97,98,20,80,55,16,25,71,35,47,2,41,12,26,75,99,31,21,82,9,3,30,11,53,62,7,45,37,10,28,91,46,36,6,84,94,72,88,64,93,14,74,32,8,13,38,67,42,50,65,15,79,
41,56.61231470108032,8370.601288728301,8073.9902825439285,0,83,66,87,89,58,61,43,51,54,86,4,39,73,57,19,18,56,5,49,59,68,23,76,95,34,17,1,29,96,69,77,22,27,70,85,78,33,90,44,40,48,81,92,52,60,63,24,97,98,20,80,55,16,25,71,35,47,2,41,12,26,75,99,31,21,82,9,3,30,11,53,62,7,45,37,10,28,91,46,36,6,84,94,72,88,64,93,14,74,32,8,13,38,67,42,50,65,15,79,
42,61.83770537376404,8354.422196036128,8073.9902825439285,0,83,66,87,89,58,61,43,51,54,86,4,39,73,57,19,18,56,5,49,59,68,23,76,95,34,17,1,29,96,69,77,22,27,70,85,78,33,90,44,40,48,81,92,52,60,63,24,97,98,20,80,55,16,25,71,35,47,2,41,12,26,75,99,31,21,82,9,3,30,11,53,62,7,45,37,10,28,91,46,36,6,84,94,72,88,64,93,14,74,32,8,13,38,67,42,50,65,15,79,
43,63.15374803543091,8350.157631990956,8073.9902825439285,0,83,66,87,89,58,61,43,51,54,86,4,39,73,57,19,18,56,5,49,59,68,23,76,95,34,17,1,29,96,69,77,22,27,70,85,78,33,90,44,40,48,81,92,52,60,63,24,97,98,20,80,55,16,25,71,35,47,2,41,12,26,75,99,31,21,82,9,3,30,11,53,62,7,45,37,10,28,91,46,36,6,84,94,72,88,64,93,14,74,32,8,13,38,67,42,50,65,15,79,
44,66.93362164497375,8341.218758965093,8073.9902825439285,0,83,66,87,89,58,61,43,51,54,86,4,39,73,57,19,18,56,5,49,59,68,23,76,95,34,17,1,29,96,69,77,22,27,70,85,78,33,90,44,40,48,81,92,52,60,63,24,97,98,20,80,55,16,25,71,35,47,2,41,12,26,75,99,31,21,82,9,3,30,11,53,62,7,45,37,10,28,91,46,36,6,84,94,72,88,64,93,14,74,32,8,13,38,67,42,50,65,15,79,
45,67.40439915657043,8321.839534401986,8073.9902825439285,0,83,66,87,89,58,61,43,51,54,86,4,39,73,57,19,18,56,5,49,59,68,23,76,95,34,17,1,29,96,69,77,22,27,70,85,78,33,90,44,40,48,81,92,52,60,63,24,97,98,20,80,55,16,25,71,35,47,2,41,12,26,75,99,31,21,82,9,3,30,11,53,62,7,45,37,10,28,91,46,36,6,84,94,72,88,64,93,14,74,32,8,13,38,67,42,50,65,15,79,
46,74.42868423461914,8299.872378752736,8073.9902825439285,0,83,66,87,89,58,61,43,51,54,86,4,39,73,57,19,18,56,5,49,59,68,23,76,95,34,17,1,29,96,69,77,22,27,70,85,78,33,90,44,40,48,81,92,52,60,63,24,97,98,20,80,55,16,25,71,35,47,2,41,12,26,75,99,31,21,82,9,3,30,11,53,62,7,45,37,10,28,91,46,36,6,84,94,72,88,64,93,14,74,32,8,13,38,67,42,50,65,15,79,
47,76.04784440994263,8299.872378752736,8073.9902825439285,0,83,66,87,89,58,61,43,51,54,86,4,39,73,57,19,18,56,5,49,59,68,23,76,95,34,17,1,29,96,69,77,22,27,70,85,78,33,90,44,40,48,81,92,52,60,63,24,97,98,20,80,55,16,25,71,35,47,2,41,12,26,75,99,31,21,82,9,3,30,11,53,62,7,45,37,10,28,91,46,36,6,84,94,72,88,64,93,14,74,32,8,13,38,67,42,50,65,15,79,
48,77.84813165664673,8293.220212082677,8073.9902825439285,0,83,66,87,89,58,61,43,51,54,86,4,39,73,57,19,18,56,5,49,59,68,23,76,95,34,17,1,29,96,69,77,22,27,70,85,78,33,90,44,40,48,81,92,52,60,63,24,97,98,20,80,55,16,25,71,35,47,2,41,12,26,75,99,31,21,82,9,3,30,11,53,62,7,45,37,10,28,91,46,36,6,84,94,72,88,64,93,14,74,32,8,13,38,67,42,50,65,15,79,
49,78.8263258934021,8289.780251081504,8073.9902825439285,0,83,66,87,89,58,61,43,51,54,86,4,39,73,57,19,18,56,5,49,59,68,23,76,95,34,17,1,29,96,69,77,22,27,70,85,78,33,90,44,40,48,81,92,52,60,63,24,97,98,20,80,55,16,25,71,35,47,2,41,12,26,75,99,31,21,82,9,3,30,11,53,62,7,45,37,10,28,91,46,36,6,84,94,72,88,64,93,14,74,32,8,13,38,67,42,50,65,15,79,
50,82.02219080924988,8286.7629097103,8073.9902825439285,0,83,66,87,89,58,61,43,51,54,86,4,39,73,57,19,18,56,5,49,59,68,23,76,95,34,17,1,29,96,69,77,22,27,70,85,78,33,90,44,40,48,81,92,52,60,63,24,97,98,20,80,55,16,25,71,35,47,2,41,12,26,75,99,31,21,82,9,3,30,11,53,62,7,45,37,10,28,91,46,36,6,84,94,72,88,64,93,14,74,32,8,13,38,67,42,50,65,15,79,
51,82.25178694725037,8277.630581446403,8073.9902825439285,0,83,66,87,89,58,61,43,51,54,86,4,39,73,57,19,18,56,5,49,59,68,23,76,95,34,17,1,29,96,69,77,22,27,70,85,78,33,90,44,40,48,81,92,52,60,63,24,97,98,20,80,55,16,25,71,35,47,2,41,12,26,75,99,31,21,82,9,3,30,11,53,62,7,45,37,10,28,91,46,36,6,84,94,72,88,64,93,14,74,32,8,13,38,67,42,50,65,15,79,
52,86.07908153533936,8266.281098086278,8073.9902825439285,0,83,66,87,89,58,61,43,51,54,86,4,39,73,57,19,18,56,5,49,59,68,23,76,95,34,17,1,29,96,69,77,22,27,70,85,78,33,90,44,40,48,81,92,52,60,63,24,97,98,20,80,55,16,25,71,35,47,2,41,12,26,75,99,31,21,82,9,3,30,11,53,62,7,45,37,10,28,91,46,36,6,84,94,72,88,64,93,14,74,32,8,13,38,67,42,50,65,15,79,
53,86.72185063362122,8251.35033867455,8073.9902825439285,0,83,66,87,89,58,61,43,51,54,86,4,39,73,57,19,18,56,5,49,59,68,23,76,95,34,17,1,29,96,69,77,22,27,70,85,78,33,90,44,40,48,81,92,52,60,63,24,97,98,20,80,55,16,25,71,35,47,2,41,12,26,75,99,31,21,82,9,3,30,11,53,62,7,45,37,10,28,91,46,36,6,84,94,72,88,64,93,14,74,32,8,13,38,67,42,50,65,15,79,
54,89.18051934242249,8251.35033867455,8073.9902825439285,0,83,66,87,89,58,61,43,51,54,86,4,39,73,57,19,18,56,5,49,59,68,23,76,95,34,17,1,29,96,69,77,22,27,70,85,78,33,90,44,40,48,81,92,52,60,63,24,97,98,20,80,55,16,25,71,35,47,2,41,12,26,75,99,31,21,82,9,3,30,11,53,62,7,45,37,10,28,91,46,36,6,84,94,72,88,64,93,14,74,32,8,13,38,67,42,50,65,15,79,
55,93.72749376296997,8247.532309614926,8073.9902825439285,0,83,66,87,89,58,61,43,51,54,86,4,39,73,57,19,18,56,5,49,59,68,23,76,95,34,17,1,29,96,69,77,22,27,70,85,78,33,90,44,40,48,81,92,52,60,63,24,97,98,20,80,55,16,25,71,35,47,2,41,12,26,75,99,31,21,82,9,3,30,11,53,62,7,45,37,10,28,91,46,36,6,84,94,72,88,64,93,14,74,32,8,13,38,67,42,50,65,15,79,
56,94.00957083702087,8247.138262997563,8073.9902825439285,0,83,66,87,89,58,61,43,51,54,86,4,39,73,57,19,18,56,5,49,59,68,23,76,95,34,17,1,29,96,69,77,22,27,70,85,78,33,90,44,40,48,81,92,52,60,63,24,97,98,20,80,55,16,25,71,35,47,2,41,12,26,75,99,31,21,82,9,3,30,11,53,62,7,45,37,10,28,91,46,36,6,84,94,72,88,64,93,14,74,32,8,13,38,67,42,50,65,15,79,
57,98.07571315765381,8239.57937413454,7941.123300119496,0,83,66,87,89,61,58,42,67,38,13,74,32,8,86,51,4,39,73,57,19,18,56,5,49,59,68,23,76,95,34,17,1,29,96,69,77,22,27,70,85,78,33,90,44,40,48,81,92,52,60,63,24,97,98,20,80,55,16,25,71,35,47,41,54,43,12,26,2,99,75,21,82,31,9,3,30,11,53,62,7,45,37,10,28,91,46,36,94,72,88,84,6,14,93,64,79,15,50,65,
58,101.89397764205933,8228.881758672835,7941.123300119496,0,83,66,87,89,61,58,42,67,38,13,74,32,8,86,51,4,39,73,57,19,18,56,5,49,59,68,23,76,95,34,17,1,29,96,69,77,22,27,70,85,78,33,90,44,40,48,81,92,52,60,63,24,97,98,20,80,55,16,25,71,35,47,41,54,43,12,26,2,99,75,21,82,31,9,3,30,11,53,62,7,45,37,10,28,91,46,36,94,72,88,84,6,14,93,64,79,15,50,65,
59,105.00691103935242,8225.371114325895,7941.123300119496,0,83,66,87,89,61,58,42,67,38,13,74,32,8,86,51,4,39,73,57,19,18,56,5,49,59,68,23,76,95,34,17,1,29,96,69,77,22,27,70,85,78,33,90,44,40,48,81,92,52,60,63,24,97,98,20,80,55,16,25,71,35,47,41,54,43,12,26,2,99,75,21,82,31,9,3,30,11,53,62,7,45,37,10,28,91,46,36,94,72,88,84,6,14,93,64,79,15,50,65,
60,109.06750130653381,8215.59118658542,7941.123300119496,0,83,66,87,89,61,58,42,67,38,13,74,32,8,86,51,4,39,73,57,19,18,56,5,49,59,68,23,76,95,34,17,1,29,96,69,77,22,27,70,85,78,33,90,44,40,48,81,92,52,60,63,24,97,98,20,80,55,16,25,71,35,47,41,54,43,12,26,2,99,75,21,82,31,9,3,30,11,53,62,7,45,37,10,28,91,46,36,94,72,88,84,6,14,93,64,79,15,50,65,
